copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,sample_combos,hash
2697,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Impulse Amplifier,Lone Wolf,1,Impulse Amplifier+Lone Wolf,3621336854
2698,Likely Suspect,fallback,Fusion Rifle,Void,0,0,1,0,Dimensional Shift,Empty Traits Socket,1,Dimensional Shift+Empty Traits Socket,1994645182
2699,Fel Taradiddle,fallback,Combat Bow,Kinetic,0,0,1,0,Empty Traits Socket,Adhesive Ordnance,1,Adhesive Ordnance+Empty Traits Socket,1399109800
2700,Age-Old Bond,fallback,Auto Rifle,Void,0,0,1,0,Meganeura,Empty Traits Socket,1,Empty Traits Socket+Meganeura,424291879
2701,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,1,0,Attrition Orbs,Reservoir Burst,1,Attrition Orbs+Reservoir Burst,2720651699
2702,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Golden Tricorn Enhanced,1,Explosive Head+Golden Tricorn Enhanced,3388655311
2703,Trustee,fallback,Scout Rifle,Solar,0,0,1,0,Keep Away,Sympathetic Arsenal,1,Keep Away+Sympathetic Arsenal,1392919471
2704,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Kinetic Tremors,1,Adhesive Ordnance+Kinetic Tremors,3885259140
2705,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Genesis,Closing Time,1,Closing Time+Genesis,2884596447
2706,The Enigma,fallback,Glaive,Void,0,0,1,0,Replenishing Aegis,Rampage,1,Rampage+Replenishing Aegis,2595497736
2707,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Kill Clip,Aggregate Charge,1,Aggregate Charge+Kill Clip,3591141932
2708,Suspectum-4fr,fallback,Linear Fusion Rifle,Stasis,0,0,0,1,Backup Plan,Box Breathing,1,Backup Plan+Box Breathing,3615421669
2709,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Shot Swap,Box Breathing,1,Box Breathing+Shot Swap,2990047042
2710,Reckless Oracle,fallback,Auto Rifle,Void,0,0,1,0,Empty Traits Socket,Paracausal Affinity,1,Empty Traits Socket+Paracausal Affinity,1992309064
2711,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Light Touch,Barrel Constrictor,1,Barrel Constrictor+Light Touch,2145441168
2712,Pro Memoria,fallback,Machine Gun,Strand,0,0,1,0,Hatchling,Mega Kill Clip,1,Hatchling+Mega Kill Clip,3605603507
2713,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Supercharged Magazine,Frenzy,1,Frenzy+Supercharged Magazine,3281285075
2714,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,1,0,Light Touch,Precision Instrument,1,Light Touch+Precision Instrument,147444292
2715,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Rangefinder,Sneak Bow,1,Rangefinder+Sneak Bow,2848549302
2716,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Eddy Current,Collective Action,1,Collective Action+Eddy Current,70083888
2717,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Outlaw,Cascade Point,1,Cascade Point+Outlaw,4248569242
2718,Crux Termination IV,fallback,Rocket Launcher,Arc,0,0,0,1,Eddy Current,Bipod,1,Bipod+Eddy Current,1719687748
2719,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Dynamic Sway Reduction,Under Pressure,1,Dynamic Sway Reduction+Under Pressure,4230965989
2720,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Supercharged Magazine,Adaptive Munitions,1,Adaptive Munitions+Supercharged Magazine,927567426
2721,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Ancillary Ordinance,High-Impact Reserves,1,Ancillary Ordinance+High-Impact Reserves,501329015
2722,Bequest,fallback,Sword,Arc,0,0,1,0,Jolting Feedback,Chain Reaction,1,Chain Reaction+Jolting Feedback,3366545721
2723,Apex Predator,fallback,Rocket Launcher,Solar,0,0,1,0,Cluster Bomb,Collective Demolition,1,Cluster Bomb+Collective Demolition,1851777734
2724,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,1,Discord,Wellspring,1,Discord+Wellspring,1890332078
2725,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Impulse Amplifier,Kinetic Tremors,1,Impulse Amplifier+Kinetic Tremors,3621336854
2726,Controlling Vision,fallback,Sidearm,Kinetic,0,0,0,1,Surplus,Under Pressure,1,Surplus+Under Pressure,423343404
2727,Arsenic Bite-4b,fallback,Combat Bow,Arc,0,0,0,1,Snapshot Sights,Archer's Tempo,1,Archer's Tempo+Snapshot Sights,720351795
2728,Ancient Gospel,fallback,Hand Cannon,Void,0,0,1,0,Rampage,Harmony,1,Harmony+Rampage,963574173
2729,Age-Old Bond,fallback,Auto Rifle,Void,0,0,1,0,Meganeura,Collective Action,1,Collective Action+Meganeura,424291879
2730,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,1,0,Attrition Orbs,Kickstart,1,Attrition Orbs+Kickstart,2720651699
2731,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Golden Tricorn,1,Explosive Head+Golden Tricorn,3388655311
2732,Trustee,fallback,Scout Rifle,Solar,0,0,1,0,Heal Clip,Wellspring,1,Heal Clip+Wellspring,1392919471
2733,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Kill Clip,1,Adhesive Ordnance+Kill Clip,3885259140
2734,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Genesis,Bewildering Burst,1,Bewildering Burst+Genesis,2884596447
2735,The Enigma,fallback,Glaive,Void,0,0,1,0,Replenishing Aegis,Proximity Power,1,Proximity Power+Replenishing Aegis,2595497736
2736,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Envious Assassin,Rangefinder,1,Envious Assassin+Rangefinder,3591141932
2737,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Reconstruction,Osmosis,1,Osmosis+Reconstruction,2990047042
2738,Reckless Oracle,fallback,Auto Rifle,Void,0,0,1,0,Dimensional Shift,Paracausal Affinity,1,Dimensional Shift+Paracausal Affinity,1992309064
2739,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Envious Arsenal,Trench Barrel,1,Envious Arsenal+Trench Barrel,2145441168
2740,Pro Memoria,fallback,Machine Gun,Strand,0,0,1,0,Hatchling,Collective Action,1,Collective Action+Hatchling,3605603507
2741,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Supercharged Magazine,Focused Fury,1,Focused Fury+Supercharged Magazine,3281285075
2742,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,1,0,Envious Arsenal,Incandescent,1,Envious Arsenal+Incandescent,147444292
2743,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Pugilist,Sneak Bow,1,Pugilist+Sneak Bow,2848549302
2744,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Dragonfly,Jolting Feedback,1,Dragonfly+Jolting Feedback,70083888
2745,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Outlaw,Aggregate Charge,1,Aggregate Charge+Outlaw,4248569242
2746,Crux Termination IV,fallback,Rocket Launcher,Arc,0,0,0,1,Clown Cartridge,Surrounded,1,Clown Cartridge+Surrounded,1719687748
2747,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Dynamic Sway Reduction,Redirection,1,Dynamic Sway Reduction+Redirection,4230965989
2748,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Genesis,Jolting Feedback,1,Genesis+Jolting Feedback,927567426
2749,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Ancillary Ordinance,Headseeker,1,Ancillary Ordinance+Headseeker,501329015
2750,Apex Predator,fallback,Rocket Launcher,Solar,0,0,1,0,Chain Reaction,Explosive Light,1,Chain Reaction+Explosive Light,1851777734
2751,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,1,Discord,Sympathetic Arsenal,1,Discord+Sympathetic Arsenal,1890332078
2752,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Attrition Orbs,Explosive Head,1,Attrition Orbs+Explosive Head,3621336854
2753,Suspectum-4fr,fallback,Linear Fusion Rifle,Stasis,0,0,0,1,Ensemble,Precision Instrument,1,Ensemble+Precision Instrument,3615421669
2754,Controlling Vision,fallback,Sidearm,Kinetic,0,0,0,1,Slideways,Osmosis,1,Osmosis+Slideways,423343404
2755,Bequest,fallback,Sword,Arc,0,0,1,0,Killing Wind,Redirection,1,Killing Wind+Redirection,3366545721
2756,Age-Old Bond,fallback,Auto Rifle,Void,0,0,1,0,Dragonfly,Golden Tricorn Enhanced,1,Dragonfly+Golden Tricorn Enhanced,424291879
2757,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,1,0,Ambitious Assassin,Withering Gaze,1,Ambitious Assassin+Withering Gaze,2720651699
2758,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Frenzy,1,Explosive Head+Frenzy,3388655311
2759,Trustee,fallback,Scout Rifle,Solar,0,0,1,0,Heal Clip,Sympathetic Arsenal,1,Heal Clip+Sympathetic Arsenal,1392919471
2760,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Harmony,1,Adhesive Ordnance+Harmony,3885259140
2761,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Discord,Fourth Time's the Charm,1,Discord+Fourth Time's the Charm,2884596447
2762,The Enigma,fallback,Glaive,Void,0,0,1,0,Replenishing Aegis,Kill Clip,1,Kill Clip+Replenishing Aegis,2595497736
2763,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Envious Assassin,Backup Plan,1,Backup Plan+Envious Assassin,3591141932
2764,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,No Distractions,Recombination,1,No Distractions+Recombination,2990047042
2765,Reckless Oracle,fallback,Auto Rifle,Void,0,0,1,0,Destabilizing Rounds,Paracausal Affinity,1,Destabilizing Rounds+Paracausal Affinity,1992309064
2766,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Envious Arsenal,One-Two Punch,1,Envious Arsenal+One-Two Punch,2145441168
2767,Pro Memoria,fallback,Machine Gun,Strand,0,0,1,0,Envious Assassin,Dragonfly,1,Dragonfly+Envious Assassin,3605603507
2768,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Supercharged Magazine,Explosive Payload,1,Explosive Payload+Supercharged Magazine,3281285075
2769,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,1,0,Elemental Capacitor,Box Breathing,1,Box Breathing+Elemental Capacitor,147444292
2770,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Pugilist,Lone Wolf,1,Lone Wolf+Pugilist,2848549302
2771,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Discord,Jolting Feedback,1,Discord+Jolting Feedback,70083888
2772,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Hip-Fire Grip,Recombination,1,Hip-Fire Grip+Recombination,4248569242
2773,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Dragonfly,Redirection,1,Dragonfly+Redirection,4230965989
2774,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Compulsive Reloader,Jolting Feedback,1,Compulsive Reloader+Jolting Feedback,927567426
2775,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Ancillary Ordinance,Harmony,1,Ancillary Ordinance+Harmony,501329015
2776,Apex Predator,fallback,Rocket Launcher,Solar,0,0,1,0,Chain Reaction,Collective Demolition,1,Chain Reaction+Collective Demolition,1851777734
2777,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,1,Discord,Heating Up,1,Discord+Heating Up,1890332078
2778,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Attrition Orbs,Archer's Gambit,1,Archer's Gambit+Attrition Orbs,3621336854
2779,Age-Old Bond,fallback,Auto Rifle,Void,0,0,1,0,Dragonfly,Golden Tricorn,1,Dragonfly+Golden Tricorn,424291879
2780,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,1,0,Ambitious Assassin,Dimensional Shift,1,Ambitious Assassin+Dimensional Shift,2720651699
2781,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Collective Action,1,Collective Action+Explosive Head,3388655311
2782,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Explosive Payload,1,Adhesive Ordnance+Explosive Payload,3885259140
2783,The Enigma,fallback,Glaive,Void,0,0,1,0,Replenishing Aegis,Frenzy,1,Frenzy+Replenishing Aegis,2595497736
2784,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Demolitionist,Backup Plan,1,Backup Plan+Demolitionist,3591141932
2785,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Moving Target,Recombination,1,Moving Target+Recombination,2990047042
2786,Reckless Oracle,fallback,Auto Rifle,Void,0,0,1,0,Destabilizing Rounds,Collective Action,1,Collective Action+Destabilizing Rounds,1992309064
2787,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Envious Arsenal,Gear Shift,1,Envious Arsenal+Gear Shift,2145441168
2788,Pro Memoria,fallback,Machine Gun,Strand,0,0,1,0,Attrition Orbs,Mega Kill Clip,1,Attrition Orbs+Mega Kill Clip,3605603507
2789,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Reconstruction,Pugilist,1,Pugilist+Reconstruction,3281285075
2790,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Air Trigger,Wellspring,1,Air Trigger+Wellspring,2848549302
2791,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Envious Arsenal,Unrelenting,1,Envious Arsenal+Unrelenting,4248569242
2792,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Dragonfly,Killing Tally,1,Dragonfly+Killing Tally,4230965989
2793,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Ancillary Ordinance,Focused Fury,1,Ancillary Ordinance+Focused Fury,501329015
2794,Apex Predator,fallback,Rocket Launcher,Solar,0,0,1,0,Chain Reaction,Bipod,1,Bipod+Chain Reaction,1851777734
2795,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,1,Compulsive Reloader,Sympathetic Arsenal,1,Compulsive Reloader+Sympathetic Arsenal,1890332078
2796,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Archer's Tempo,Rapid Hit,1,Archer's Tempo+Rapid Hit,3621336854
2797,Trustee,fallback,Scout Rifle,Solar,0,0,1,0,Zen Moment,Redirection,1,Redirection+Zen Moment,1392919471
2798,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Lucky Shot,Vorpal Weapon,1,Lucky Shot+Vorpal Weapon,2884596447
2799,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,1,0,Lucky Shot,Elemental Honing,1,Elemental Honing+Lucky Shot,147444292
2800,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Trickle Charge,Golden Tricorn Enhanced,1,Golden Tricorn Enhanced+Trickle Charge,70083888
2801,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Trickle Charge,Golden Tricorn,1,Golden Tricorn+Trickle Charge,927567426
2802,Age-Old Bond,fallback,Auto Rifle,Void,0,0,1,0,Dragonfly,Collective Action,1,Collective Action+Dragonfly,424291879
2803,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Archer's Gambit,1,Archer's Gambit+Explosive Head,3388655311
2804,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Collective Action,1,Adhesive Ordnance+Collective Action,3885259140
2805,The Enigma,fallback,Glaive,Void,0,0,1,0,Replenishing Aegis,Empty Traits Socket,1,Empty Traits Socket+Replenishing Aegis,2595497736
2806,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Collective Demolition,Rangefinder,1,Collective Demolition+Rangefinder,3591141932
2807,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Killing Wind,Recombination,1,Killing Wind+Recombination,2990047042
2808,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Envious Arsenal,Barrel Constrictor,1,Barrel Constrictor+Envious Arsenal,2145441168
2809,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Reconstruction,Gutshot Straight,1,Gutshot Straight+Reconstruction,3281285075
2810,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Air Trigger,Tunnel Vision,1,Air Trigger+Tunnel Vision,2848549302
2811,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Envious Arsenal,Recombination,1,Envious Arsenal+Recombination,4248569242
2812,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Dragonfly,Dragonfly,1,Dragonfly,4230965989
2813,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Ancillary Ordinance,Elemental Capacitor,1,Ancillary Ordinance+Elemental Capacitor,501329015
2814,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,1,Compulsive Reloader,Keep Away,1,Compulsive Reloader+Keep Away,1890332078
2815,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Archer's Tempo,Lone Wolf,1,Archer's Tempo+Lone Wolf,3621336854
2816,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,1,0,Repulsor Brace,Dimensional Shift,1,Dimensional Shift+Repulsor Brace,2720651699
2817,Trustee,fallback,Scout Rifle,Solar,0,0,1,0,Surplus,Redirection,1,Redirection+Surplus,1392919471
2818,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Lucky Shot,Bait and Switch,1,Bait and Switch+Lucky Shot,2884596447
2819,Pro Memoria,fallback,Machine Gun,Strand,0,0,1,0,Reconstruction,Dragonfly,1,Dragonfly+Reconstruction,3605603507
2820,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,1,0,Envious Arsenal,Snapshot Sights,1,Envious Arsenal+Snapshot Sights,147444292
2821,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Trickle Charge,Explosive Payload,1,Explosive Payload+Trickle Charge,70083888
2822,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Supercharged Magazine,One for All,1,One for All+Supercharged Magazine,927567426
2823,Apex Predator,fallback,Rocket Launcher,Solar,0,0,1,0,Empty Traits Socket,Collective Demolition,1,Collective Demolition+Empty Traits Socket,1851777734
2824,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Explosive Head,Adagio,1,Adagio+Explosive Head,3388655311
2825,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Adhesive Ordnance,Adrenaline Junkie,1,Adhesive Ordnance+Adrenaline Junkie,3885259140
2826,The Enigma,fallback,Glaive,Void,0,0,1,0,Lead from Gold,Proximity Power,1,Lead from Gold+Proximity Power,2595497736
2827,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Collective Demolition,Kickstart,1,Collective Demolition+Kickstart,3591141932
2828,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Firmly Planted,Redirection,1,Firmly Planted+Redirection,2990047042
2829,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Air Trigger,Trench Barrel,1,Air Trigger+Trench Barrel,2145441168
2830,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Perfect Float,Unrelenting,1,Perfect Float+Unrelenting,3281285075
2831,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Air Trigger,Sneak Bow,1,Air Trigger+Sneak Bow,2848549302
2832,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Envious Arsenal,Offhand Strike,1,Envious Arsenal+Offhand Strike,4248569242
2833,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Adaptive Munitions,Redirection,1,Adaptive Munitions+Redirection,4230965989
2834,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Archer's Tempo,Kinetic Tremors,1,Archer's Tempo+Kinetic Tremors,3621336854
2835,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Keep Away,Bewildering Burst,1,Bewildering Burst+Keep Away,2884596447
2836,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Gear Shift,Empty Traits Socket,1,Empty Traits Socket+Gear Shift,70083888
2837,Come to Pass,fallback,Auto Rifle,Arc,0,0,1,0,Genesis,Rolling Storm,1,Genesis+Rolling Storm,927567426
2838,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Stopping Power,Rampage,1,Rampage+Stopping Power,501329015
2839,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Dragonfly,Incandescent,1,Dragonfly+Incandescent,3388655311
2840,The Enigma,fallback,Glaive,Void,0,0,1,0,Lead from Gold,Kill Clip,1,Kill Clip+Lead from Gold,2595497736
2841,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Collective Demolition,Golden Tricorn Enhanced,1,Collective Demolition+Golden Tricorn Enhanced,3591141932
2842,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Firmly Planted,Recombination,1,Firmly Planted+Recombination,2990047042
2843,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Air Trigger,One-Two Punch,1,Air Trigger+One-Two Punch,2145441168
2844,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Perfect Float,Redirection,1,Perfect Float+Redirection,3281285075
2845,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Air Trigger,Perfect Float,1,Air Trigger+Perfect Float,2848549302
2846,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Envious Arsenal,Killing Wind,1,Envious Arsenal+Killing Wind,4248569242
2847,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Adaptive Munitions,Rampage,1,Adaptive Munitions+Rampage,4230965989
2848,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Rampage,Ancillary Ordinance,1,Ancillary Ordinance+Rampage,3885259140
2849,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,1,0,Empty Traits Socket,Bewildering Burst,1,Bewildering Burst+Empty Traits Socket,2884596447
2850,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,1,0,Empty Traits Socket,Jolting Feedback,1,Empty Traits Socket+Jolting Feedback,70083888
2851,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,1,0,Discord,Bewildering Burst,1,Bewildering Burst+Discord,501329015
2852,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Wellspring,Swashbuckler,1,Swashbuckler+Wellspring,3621336854
2853,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,1,0,Burning Ambition,One for All,1,Burning Ambition+One for All,3388655311
2854,The Enigma,fallback,Glaive,Void,0,0,1,0,Impulse Amplifier,Kill Clip,1,Impulse Amplifier+Kill Clip,2595497736
2855,Techeun Force,fallback,Fusion Rifle,Arc,0,0,1,0,Collective Demolition,Golden Tricorn,1,Collective Demolition+Golden Tricorn,3591141932
2856,Succession,fallback,Sniper Rifle,Kinetic,0,0,1,0,Firmly Planted,Osmosis,1,Firmly Planted+Osmosis,2990047042
2857,Prophet of Doom,fallback,Shotgun,Arc,0,0,1,0,Air Trigger,Jolting Feedback,1,Air Trigger+Jolting Feedback,2145441168
2858,Posterity,fallback,Hand Cannon,Arc,0,0,1,0,Genesis,Redirection,1,Genesis+Redirection,3281285075
2859,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,1,Air Trigger,Lone Wolf,1,Air Trigger+Lone Wolf,2848549302
2860,Heritage,fallback,Shotgun,Kinetic,0,0,1,0,Envious Arsenal,Focused Fury,1,Envious Arsenal+Focused Fury,4248569242
2861,Commemoration,fallback,Machine Gun,Void,0,0,1,0,Adaptive Munitions,High-Impact Reserves,1,Adaptive Munitions+High-Impact Reserves,4230965989
2862,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,1,0,Empty Traits Socket,Ancillary Ordinance,1,Ancillary Ordinance+Empty Traits Socket,3885259140
2863,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,1,0,Wellspring,Archer's Gambit,1,Archer's Gambit+Wellspring,3621336854
