copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
2047,IKELOS_SR_v1.0.3,fallback,Sniper Rifle,Solar,0,0,0,1,0,Fourth Time's the Charm,Slickdraw,1,,,Fourth Time's the Charm+Slickdraw,2302346155
2048,Honor's Edge,fallback,Sword,Arc,0,0,0,0,1,Energy Transfer,Shattering Blade,1,,,Energy Transfer+Shattering Blade,2857348871
2049,Hollow Words,fallback,Fusion Rifle,Arc,0,0,0,0,1,Loose Change,Successful Warm-Up,1,,,Loose Change+Successful Warm-Up,342027677
2050,Hollow Denial,fallback,Trace Rifle,Void,0,0,0,1,0,Lead from Gold,Killing Tally,1,,,Killing Tally+Lead from Gold,2323544076
2051,Heritage,fallback,Shotgun,Kinetic,0,0,0,1,0,Redirection,Swashbuckler,1,,,Redirection+Swashbuckler,4248569242
2052,Hand in Hand,fallback,Shotgun,Arc,0,0,0,0,1,Dual Loader,Pugilist,1,,,Dual Loader+Pugilist,664109750
2053,Goldtusk,fallback,Sword,Arc,0,0,0,1,0,Assassin's Blade,Cold Steel,1,,,Assassin's Blade+Cold Steel,3371413057
2054,Friction Fire,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Auto-Loading Holster,Sympathetic Arsenal,1,,,Auto-Loading Holster+Sympathetic Arsenal,1513993763
2055,Forensic Nightmare,fallback,Submachine Gun,Stasis,0,0,0,1,0,Rimestealer,Sympathetic Arsenal,1,,,Rimestealer+Sympathetic Arsenal,1526296434
2056,Fixed Odds,fallback,Machine Gun,Solar,0,0,0,1,0,Quickdraw,Focused Fury,1,,,Focused Fury+Quickdraw,2194955522
2057,Firefright,fallback,Auto Rifle,Kinetic,0,0,0,1,0,Fragile Focus,Adagio,1,,,Adagio+Fragile Focus,2778013407
2058,Fire and Forget,fallback,Linear Fusion Rifle,Stasis,0,0,0,1,0,Outlaw,Chill Clip,1,,,Chill Clip+Outlaw,2272041093
2059,Fel Taradiddle,fallback,Combat Bow,Kinetic,0,0,0,1,0,To the Pain,Cornered,1,,,Cornered+To the Pain,1399109800
2060,Father's Sins,fallback,Sniper Rifle,Void,0,0,0,1,0,Lone Wolf,Turnabout,1,,,Lone Wolf+Turnabout,3865728990
2061,Farewell,fallback,Sidearm,Kinetic,0,0,0,0,1,Full Auto Trigger System,Adrenaline Junkie,1,,,Adrenaline Junkie+Full Auto Trigger System,541188001
2062,Faith-Keeper,fallback,Rocket Launcher,Void,0,0,0,1,1,Repulsor Brace,Lasting Impression,1,,,Lasting Impression+Repulsor Brace,4195186942
2063,Exuviae,fallback,Hand Cannon,Stasis,0,0,0,0,1,Encore,Redirection,1,,,Encore+Redirection,2823644677
2064,Enyo-D,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Fragile Focus,Sympathetic Arsenal,1,,,Fragile Focus+Sympathetic Arsenal,1601177201
2065,Empirical Evidence,fallback,Sidearm,Kinetic,0,0,0,1,0,Lone Wolf,Thresh,1,,,Lone Wolf+Thresh,2607304614
2066,Doomed Petitioner,fallback,Linear Fusion Rifle,Void,0,0,0,1,0,Permeability,Loose Change,1,,,Loose Change+Permeability,1501688142
2067,Distant Tumulus,fallback,Sniper Rifle,Solar,0,0,0,0,1,Lead from Gold,Outlaw,1,,,Lead from Gold+Outlaw,2807687156
2068,Disparity,fallback,Pulse Rifle,Stasis,0,0,0,1,0,Eye of the Storm,Desperado,1,,,Desperado+Eye of the Storm,1751893422
2069,Dire Promise,fallback,Hand Cannon,Kinetic,0,0,0,0,1,Overflow,Rangefinder,1,,,Overflow+Rangefinder,2742838701
2070,Death's Razor,fallback,Sword,Void,0,0,0,1,0,Counterattack,Surrounded,1,,,Counterattack+Surrounded,3371413056
2071,Deadpan Delivery,fallback,Shotgun,Arc,0,0,0,0,1,Elemental Capacitor,Trench Barrel,1,,,Elemental Capacitor+Trench Barrel,1296429091
2072,Dark Decider,fallback,Auto Rifle,Arc,0,0,0,0,1,Iron Grip,Gutshot Straight,1,,,Gutshot Straight+Iron Grip,540880995
2073,Crux Termination IV,fallback,Rocket Launcher,Arc,0,0,0,0,1,Reconstruction,Tracking Module,1,,,Reconstruction+Tracking Module,1719687748
2074,Cruoris FR4,fallback,Fusion Rifle,Arc,0,0,0,0,1,Recycled Energy,Rolling Storm,1,,,Recycled Energy+Rolling Storm,891996636
2075,Corrasion,fallback,Pulse Rifle,Arc,0,0,0,1,1,High-Impact Reserves,High Ground,1,,,High Ground+High-Impact Reserves,2126178511
2076,Coronach-22,fallback,Auto Rifle,Solar,0,0,0,0,1,Envious Assassin,Under-Over,1,,,Envious Assassin+Under-Over,355382946
2077,Controlling Vision,fallback,Sidearm,Kinetic,0,0,0,0,1,Slickdraw,Under Pressure,1,,,Slickdraw+Under Pressure,423343404
2078,Commemoration,fallback,Machine Gun,Void,0,0,0,1,0,Well-Rounded,Under Pressure,1,,,Under Pressure+Well-Rounded,4230965989
2079,Come to Pass,fallback,Auto Rifle,Arc,0,0,0,1,0,Trickle Charge,Wellspring,1,,,Trickle Charge+Wellspring,927567426
2080,Combined Action,fallback,Hand Cannon,Arc,0,0,0,0,1,Perfect Float,Timed Payload,1,,,Perfect Float+Timed Payload,1331824604
2081,Chronophage,fallback,Trace Rifle,Void,0,0,0,1,1,Elemental Capacitor,One for All,1,,,Elemental Capacitor+One for All,1886840007
2082,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Stopping Power,High-Impact Reserves,1,,,High-Impact Reserves+Stopping Power,501329015
2083,Cantata-57,fallback,Hand Cannon,Arc,0,0,0,0,1,Eye of the Storm,Timed Payload,1,,,Eye of the Storm+Timed Payload,372697604
2084,CALUS Mini-Tool,fallback,Submachine Gun,Solar,0,0,0,1,0,Air Assault,Feeding Frenzy,1,,,Air Assault+Feeding Frenzy,2490988246
2085,Blood Feud,fallback,Submachine Gun,Stasis,0,0,0,1,0,Ensemble,Well-Rounded,1,,,Ensemble+Well-Rounded,1509167284
2086,Bitter/Sweet,fallback,Grenade Launcher,Arc,0,0,0,0,1,Perpetual Motion,Killing Tally,1,,,Killing Tally+Perpetual Motion,2599338625
2087,Berenger's Memory,fallback,Grenade Launcher,Void,0,0,0,0,1,Clown Cartridge,Shield Disorient,1,,,Clown Cartridge+Shield Disorient,407621213
2088,Bequest,fallback,Sword,Arc,0,0,0,1,0,Thresh,Elemental Honing,1,,,Elemental Honing+Thresh,3366545721
2089,Battle Scar,fallback,Pulse Rifle,Kinetic,0,0,0,0,1,Perfect Float,Osmosis,1,,,Osmosis+Perfect Float,2099894368
2090,Austringer,fallback,Hand Cannon,Kinetic,0,0,0,1,0,Air Assault,Demolitionist,1,,,Air Assault+Demolitionist,3055790362
2091,Arsenic Bite-4b,fallback,Combat Bow,Arc,0,0,0,0,1,Rampage,Explosive Head,1,,,Explosive Head+Rampage,720351795
2092,Apex Predator,fallback,Rocket Launcher,Solar,0,0,0,1,0,Threat Detector,Reaper's Tithe,1,,,Reaper's Tithe+Threat Detector,1851777734
2093,Annual Skate,fallback,Hand Cannon,Solar,0,0,0,0,1,Slideshot,Timed Payload,1,,,Slideshot+Timed Payload,6857689
2094,Ancient Gospel,fallback,Hand Cannon,Void,0,0,0,1,0,Rampage,Precision Instrument,1,,,Precision Instrument+Rampage,963574173
2095,Age-Old Bond,fallback,Auto Rifle,Void,0,0,0,1,0,Meganeura,Target Lock,1,,,Meganeura+Target Lock,424291879
2096,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,0,1,Overflow,Sympathetic Arsenal,1,,,Overflow+Sympathetic Arsenal,1890332078
2097,Adhortative,fallback,Pulse Rifle,Solar,0,0,0,1,0,Attrition Orbs,Disruption Break,1,,,Attrition Orbs+Disruption Break,2993554824
2098,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,0,1,0,Tunnel Vision,Rapid Hit,1,,,Rapid Hit+Tunnel Vision,3621336854
2099,Whispering Slab,fallback,Combat Bow,Kinetic,0,0,0,0,1,Archer's Tempo,Gutshot Straight,1,,,Archer's Tempo+Gutshot Straight,690341468
2100,Until Its Return,fallback,Shotgun,Strand,0,0,0,1,0,Empty Traits Socket,Trench Barrel,1,,,Empty Traits Socket+Trench Barrel,2883484461
2101,Thoughtless,fallback,Sniper Rifle,Stasis,0,0,0,1,0,Compulsive Reloader,Quickdraw,1,,,Compulsive Reloader+Quickdraw,4067556514
2102,The Number,fallback,Auto Rifle,Arc,0,0,0,0,1,Field Prep,Sympathetic Arsenal,1,,,Field Prep+Sympathetic Arsenal,2492081469
2103,Staccato-46,fallback,Scout Rifle,Solar,0,0,0,0,1,Compulsive Reloader,Explosive Payload,1,,,Compulsive Reloader+Explosive Payload,4019668921
2104,Snorri FR5,fallback,Fusion Rifle,Void,0,0,0,0,1,Firmly Planted,Successful Warm-Up,1,,,Firmly Planted+Successful Warm-Up,4114929480
2105,Senuna SI6,fallback,Sidearm,Stasis,0,0,0,0,1,Slickdraw,Gutshot Straight,1,,,Gutshot Straight+Slickdraw,5159537
2106,Razor's Edge,fallback,Sword,Void,0,0,0,0,1,Energy Transfer,Thresh,1,,,Energy Transfer+Thresh,1796949035
2107,Lost Signal,fallback,Grenade Launcher,Stasis,0,0,0,1,1,Lead from Gold,Reverberation,1,,,Lead from Gold+Reverberation,1197771438
2108,Just in Case,fallback,Sword,Solar,0,0,0,0,1,Flash Counter,Incandescent,1,,,Flash Counter+Incandescent,1139727256
2109,IKELOS_SG_v1.0.3,fallback,Shotgun,Solar,0,0,0,1,0,Turnabout,Cascade Point,1,,,Cascade Point+Turnabout,1168625549
2110,IKELOS_HC_v1.0.3,fallback,Hand Cannon,Void,0,0,0,1,0,Offhand Strike,Repulsor Brace,1,,,Offhand Strike+Repulsor Brace,1731355324
2111,Harsh Language,fallback,Grenade Launcher,Void,0,0,0,0,1,Wellspring,Repulsor Brace,1,,,Repulsor Brace+Wellspring,1606497639
2112,Fioritura-59,fallback,Sidearm,Void,0,0,0,0,1,Threat Detector,Repulsor Brace,1,,,Repulsor Brace+Threat Detector,2566006935
2113,Deafening Whisper,fallback,Grenade Launcher,Void,0,0,0,0,1,Surplus,Threat Detector,1,,,Surplus+Threat Detector,981718087
2114,Caretaker,fallback,Sword,Solar,0,0,0,1,0,Energy Transfer,Incandescent,1,,,Energy Transfer+Incandescent,2508948099
2115,Bump in the Night,fallback,Rocket Launcher,Stasis,0,0,0,1,0,Tracking Module,Turnabout,1,,,Tracking Module+Turnabout,1959650777
2116,Brya's Love,fallback,Scout Rifle,Void,0,0,0,1,0,Rapid Hit,Pugilist,1,,,Pugilist+Rapid Hit,2779821308
2117,Brigand's Law,fallback,Sidearm,Arc,0,0,0,1,1,Pugilist,Sympathetic Arsenal,1,,,Pugilist+Sympathetic Arsenal,1298815317
2118,Beloved,fallback,Sniper Rifle,Solar,0,0,0,1,0,No Distractions,Empty Traits Socket,1,,,Empty Traits Socket+No Distractions,3107853529
2119,Appetence,fallback,Trace Rifle,Stasis,0,0,0,1,0,Slideways,Killing Tally,1,,,Killing Tally+Slideways,4153087276
2120,Zealot's Reward,fallback,Fusion Rifle,Void,0,0,0,1,0,Repulsor Brace,Reservoir Burst,1,,,Repulsor Brace+Reservoir Burst,2720651699
2121,Wolftone Draw,fallback,Combat Bow,Arc,0,0,0,0,1,Archer's Tempo,Demolitionist,1,,,Archer's Tempo+Demolitionist,3472875143
2122,Without Remorse,fallback,Shotgun,Solar,0,0,0,1,0,Field Prep,Fragile Focus,1,,,Field Prep+Fragile Focus,1478986057
2123,Warlord's Spear,fallback,Trace Rifle,Arc,0,0,0,0,1,Dynamic Sway Reduction,Fourth Time's the Charm,1,,,Dynamic Sway Reduction+Fourth Time's the Charm,1968711238
2124,Veleda-F,fallback,Sniper Rifle,Void,0,0,0,0,1,Lone Wolf,Firing Line,1,,,Firing Line+Lone Wolf,4200122994
2125,Vantage Point,fallback,Pulse Rifle,Arc,0,0,0,0,1,Deconstruct,Headseeker,1,,,Deconstruct+Headseeker,3830941962
2126,Under Your Skin,fallback,Combat Bow,Void,0,0,0,1,0,Firmly Planted,Explosive Head,1,,,Explosive Head+Firmly Planted,232928045
2127,Tyranny of Heaven,fallback,Combat Bow,Solar,0,0,0,1,0,Moving Target,Archer's Gambit,1,,,Archer's Gambit+Moving Target,3388655311
2128,Trustee,fallback,Scout Rifle,Solar,0,0,0,1,0,Under Pressure,Burning Ambition,1,,,Burning Ambition+Under Pressure,1392919471
2129,Tripwire Canary,fallback,Combat Bow,Arc,0,0,0,1,0,Archer's Tempo,Under-Over,1,,,Archer's Tempo+Under-Over,3849444474
2130,Transfiguration,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Perfect Float,Ancillary Ordinance,1,,,Ancillary Ordinance+Perfect Float,3885259140
2131,Throne-Cleaver,fallback,Sword,Solar,0,0,0,1,0,Energy Transfer,Pugilist,1,,,Energy Transfer+Pugilist,3371413059
2132,The Vision,fallback,Sidearm,Arc,0,0,0,0,1,Ambitious Assassin,Sympathetic Arsenal,1,,,Ambitious Assassin+Sympathetic Arsenal,2414141462
2133,The Supremacy,fallback,Sniper Rifle,Kinetic,0,0,0,1,0,Lucky Shot,Focused Fury,1,,,Focused Fury+Lucky Shot,2884596447
2134,The Showrunner,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Overflow,Air Assault,1,,,Air Assault+Overflow,1999754402
2135,The Eremite,fallback,Fusion Rifle,Solar,0,0,0,1,1,Pulse Monitor,Controlled Burst,1,,,Controlled Burst+Pulse Monitor,3347946548
2136,The Epicurean,fallback,Fusion Rifle,Void,0,0,0,1,0,Ensemble,Backup Plan,1,,,Backup Plan+Ensemble,2263839058
2137,The Enigma,fallback,Glaive,Void,0,0,0,1,0,Tilting at Windmills,Kill Clip,1,,,Kill Clip+Tilting at Windmills,2595497736
2138,The Domino,fallback,Sniper Rifle,Solar,0,0,0,0,1,Shoot to Loot,Mulligan,1,,,Mulligan+Shoot to Loot,2800870005
2139,Techeun Force,fallback,Fusion Rifle,Arc,0,0,0,1,0,Rewind Rounds,Kickstart,1,,,Kickstart+Rewind Rounds,3591141932
2140,Tears of Contrition,fallback,Scout Rifle,Kinetic,0,0,0,1,0,No Distractions,Mulligan,1,,,Mulligan+No Distractions,1366394399
2141,Tarnation,fallback,Grenade Launcher,Arc,0,0,0,1,0,Attrition Orbs,Turnabout,1,,,Attrition Orbs+Turnabout,2721157927
2142,Targeted Redaction,fallback,Hand Cannon,Void,0,0,0,1,1,Perfect Float,Keep Away,1,,,Keep Away+Perfect Float,3890055324
2143,Swarm of the Raven,fallback,Grenade Launcher,Void,0,0,0,0,1,Pulse Monitor,Full Court,1,,,Full Court+Pulse Monitor,433905699
2144,Suspectum-4fr,fallback,Linear Fusion Rifle,Stasis,0,0,0,0,1,Envious Assassin,Chill Clip,1,,,Chill Clip+Envious Assassin,3615421669
2145,Supercluster,fallback,Shotgun,Strand,0,0,0,1,0,Reconstruction,Fragile Focus,1,,,Fragile Focus+Reconstruction,92459755
2146,Succession,fallback,Sniper Rifle,Kinetic,0,0,0,1,0,Stopping Power,Osmosis,1,,,Osmosis+Stopping Power,2990047042
2147,Subjunctive,fallback,Submachine Gun,Arc,0,0,0,1,0,Hip-Fire Grip,Permeability,1,,,Hip-Fire Grip+Permeability,1447836603
2148,Speleologist,fallback,Machine Gun,Solar,0,0,0,1,0,Firmly Planted,Target Lock,1,,,Firmly Planted+Target Lock,412251536
2149,Sojourner's Tale,fallback,Shotgun,Solar,0,0,0,0,1,Auto-Loading Holster,Precision Instrument,1,,,Auto-Loading Holster+Precision Instrument,2130875369
2150,Scatter Signal,fallback,Fusion Rifle,Strand,0,0,0,1,0,Slice,Kickstart,1,,,Kickstart+Slice,2558925366
2151,Scalar Potential,fallback,Pulse Rifle,Arc,0,0,0,1,0,Loose Change,Focused Fury,1,,,Focused Fury+Loose Change,2563668388
2152,Sailspy Pitchglass,fallback,Linear Fusion Rifle,Arc,0,0,0,1,1,Ensemble,Heating Up,1,,,Ensemble+Heating Up,1184309824
2153,Sacred Provenance,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Steady Hands,Firefly,1,,,Firefly+Steady Hands,2241507890
2154,Ros Arago IV,fallback,Auto Rifle,Void,0,0,0,0,1,Permeability,Onslaught,1,,,Onslaught+Permeability,3583275737
2155,Regnant,fallback,Grenade Launcher,Void,0,0,0,1,0,Rangefinder,Cascade Point,1,,,Cascade Point+Rangefinder,268260372
2156,Red Herring,fallback,Rocket Launcher,Void,0,0,0,1,0,Killing Wind,Lasting Impression,1,,,Killing Wind+Lasting Impression,3175851496
2157,Reckless Oracle,fallback,Auto Rifle,Void,0,0,0,1,0,Subsistence,Paracausal Affinity,1,,,Paracausal Affinity+Subsistence,1992309064
2158,Qua Furor V,fallback,Machine Gun,Stasis,0,0,0,0,1,Recycled Energy,Dragonfly,1,,,Dragonfly+Recycled Energy,751880654
2159,Prophet of Doom,fallback,Shotgun,Arc,0,0,0,1,0,Slideways,Gear Shift,1,,,Gear Shift+Slideways,2145441168
2160,Prodigal Return,fallback,Grenade Launcher,Arc,0,0,0,1,0,Shot Swap,Demolitionist,1,,,Demolitionist+Shot Swap,268260373
2161,Pro Memoria,fallback,Machine Gun,Strand,0,0,0,1,0,Tear,Mega Kill Clip,1,,,Mega Kill Clip+Tear,3605603507
2162,Posterity,fallback,Hand Cannon,Arc,0,0,0,1,0,Voltshot,Gutshot Straight,1,,,Gutshot Straight+Voltshot,3281285075
2163,Pleiades Corrector,fallback,Scout Rifle,Solar,0,0,0,0,1,Fourth Time's the Charm,Sympathetic Arsenal,1,,,Fourth Time's the Charm+Sympathetic Arsenal,3556999246
2164,Planck's Stride,fallback,Machine Gun,Arc,0,0,0,1,1,Mulligan,One for All,1,,,Mulligan+One for All,820890091
2165,Optative,fallback,Hand Cannon,Void,0,0,0,1,0,Permeability,Kill Clip,1,,,Kill Clip+Permeability,2817683783
2166,Omniscient Eye,fallback,Sniper Rifle,Solar,0,0,0,1,0,Mulligan,Incandescent,1,,,Incandescent+Mulligan,147444292
2167,Noxious Vetiver,fallback,Submachine Gun,Arc,0,0,0,0,1,Heating Up,Redirection,1,,,Heating Up+Redirection,825495813
2168,Nezarec's Whisper,fallback,Glaive,Arc,0,0,0,1,0,Lead from Gold,Adaptive Munitions,1,,,Adaptive Munitions+Lead from Gold,254636484
2169,Neoptolemus II,fallback,Combat Bow,Kinetic,0,0,0,0,1,Strategist,Tunnel Vision,1,,,Strategist+Tunnel Vision,2848549302
2170,Nation of Beasts,fallback,Hand Cannon,Arc,0,0,0,1,0,Hip-Fire Grip,Collective Action,1,,,Collective Action+Hip-Fire Grip,70083888
2171,Marsilion-C,fallback,Grenade Launcher,Solar,0,0,0,0,1,Shot Swap,Full Court,1,,,Full Court+Shot Swap,867154247
2172,Marcato-45,fallback,Machine Gun,Strand,0,0,0,0,1,Attrition Orbs,Hatchling,1,,,Attrition Orbs+Hatchling,4233375372
2173,Lodbrok-C,fallback,Auto Rifle,Kinetic,0,0,0,0,1,Osmosis,Cascade Point,1,,,Cascade Point+Osmosis,2328531378
2174,Line in the Sand,fallback,Linear Fusion Rifle,Arc,0,0,0,0,1,Rapid Hit,Backup Plan,1,,,Backup Plan+Rapid Hit,946443267
2175,Likely Suspect,fallback,Fusion Rifle,Void,0,0,0,1,0,Firmly Planted,Collective Action,1,,,Collective Action+Firmly Planted,1994645182
2176,Lethophobia,fallback,Combat Bow,Void,0,0,0,1,0,Steady Hands,Explosive Head,1,,,Explosive Head+Steady Hands,3710082365
2177,Legato-11,fallback,Shotgun,Solar,0,0,0,0,1,Deconstruct,Cascade Point,1,,,Cascade Point+Deconstruct,3753063346
2178,Judgment of Kelgorath,fallback,Glaive,Solar,0,0,0,1,0,Shot Swap,Close to Melee,1,,,Close to Melee+Shot Swap,2978226043
2179,Imperial Needle,fallback,Combat Bow,Void,0,0,0,0,1,Impulse Amplifier,Opening Shot,1,,,Impulse Amplifier+Opening Shot,3460122497
2180,Imperative,fallback,Scout Rifle,Kinetic,0,0,0,1,0,Triple Tap,Attrition Orbs,1,,,Attrition Orbs+Triple Tap,2045811635
2181,Ignition Code,fallback,Grenade Launcher,Kinetic,0,0,0,0,1,Slideshot,Reverberation,1,,,Reverberation+Slideshot,2761869150
2182,Hollow Denial,fallback,Trace Rifle,Void,0,0,0,1,0,Lead from Gold,Dragonfly,1,,,Dragonfly+Lead from Gold,2323544076
2183,Heritage,fallback,Shotgun,Kinetic,0,0,0,1,0,Redirection,Recombination,1,,,Recombination+Redirection,4248569242
2184,Goldtusk,fallback,Sword,Arc,0,0,0,1,0,Assassin's Blade,Adrenaline Junkie,1,,,Adrenaline Junkie+Assassin's Blade,3371413057
2185,Friction Fire,fallback,Submachine Gun,Kinetic,0,0,0,0,1,Auto-Loading Holster,Slideways,1,,,Auto-Loading Holster+Slideways,1513993763
2186,Forensic Nightmare,fallback,Submachine Gun,Stasis,0,0,0,1,0,Heating Up,Sympathetic Arsenal,1,,,Heating Up+Sympathetic Arsenal,1526296434
2187,Fixed Odds,fallback,Machine Gun,Solar,0,0,0,1,0,No Distractions,Rangefinder,1,,,No Distractions+Rangefinder,2194955522
2188,Firefright,fallback,Auto Rifle,Kinetic,0,0,0,1,0,Fourth Time's the Charm,Mulligan,1,,,Fourth Time's the Charm+Mulligan,2778013407
2189,Fire and Forget,fallback,Linear Fusion Rifle,Stasis,0,0,0,1,0,Headstone,Vorpal Weapon,1,,,Headstone+Vorpal Weapon,2272041093
2190,Fel Taradiddle,fallback,Combat Bow,Kinetic,0,0,0,1,0,To the Pain,Adhesive Ordnance,1,,,Adhesive Ordnance+To the Pain,1399109800
2191,Father's Sins,fallback,Sniper Rifle,Void,0,0,0,1,0,Light Touch,Turnabout,1,,,Light Touch+Turnabout,3865728990
2192,Faith-Keeper,fallback,Rocket Launcher,Void,0,0,0,1,1,Repulsor Brace,Bipod,1,,,Bipod+Repulsor Brace,4195186942
2193,Exuviae,fallback,Hand Cannon,Stasis,0,0,0,0,1,Encore,Explosive Payload,1,,,Encore+Explosive Payload,2823644677
2194,Empirical Evidence,fallback,Sidearm,Kinetic,0,0,0,1,0,Ensemble,Kinetic Tremors,1,,,Ensemble+Kinetic Tremors,2607304614
2195,Doomed Petitioner,fallback,Linear Fusion Rifle,Void,0,0,0,1,0,Keep Away,Loose Change,1,,,Keep Away+Loose Change,1501688142
2196,Distant Tumulus,fallback,Sniper Rifle,Solar,0,0,0,0,1,Genesis,Outlaw,1,,,Genesis+Outlaw,2807687156
2197,Dire Promise,fallback,Hand Cannon,Kinetic,0,0,0,0,1,Auto-Loading Holster,Osmosis,1,,,Auto-Loading Holster+Osmosis,2742838701
2198,Death's Razor,fallback,Sword,Void,0,0,0,1,0,Counterattack,Destabilizing Rounds,1,,,Counterattack+Destabilizing Rounds,3371413056
2199,Deadpan Delivery,fallback,Shotgun,Arc,0,0,0,0,1,Discord,Killing Wind,1,,,Discord+Killing Wind,1296429091
2200,Dark Decider,fallback,Auto Rifle,Arc,0,0,0,0,1,Iron Grip,Dragonfly,1,,,Dragonfly+Iron Grip,540880995
2201,Crux Termination IV,fallback,Rocket Launcher,Arc,0,0,0,0,1,Permeability,Tracking Module,1,,,Permeability+Tracking Module,1719687748
2202,Cruoris FR4,fallback,Fusion Rifle,Arc,0,0,0,0,1,Recycled Energy,Kickstart,1,,,Kickstart+Recycled Energy,891996636
2203,Corrasion,fallback,Pulse Rifle,Arc,0,0,0,1,1,High-Impact Reserves,Frenzy,1,,,Frenzy+High-Impact Reserves,2126178511
2204,Controlling Vision,fallback,Sidearm,Kinetic,0,0,0,0,1,Slickdraw,Threat Detector,1,,,Slickdraw+Threat Detector,423343404
2205,Commemoration,fallback,Machine Gun,Void,0,0,0,1,0,Well-Rounded,Redirection,1,,,Redirection+Well-Rounded,4230965989
2206,Come to Pass,fallback,Auto Rifle,Arc,0,0,0,1,0,Trickle Charge,Turnabout,1,,,Trickle Charge+Turnabout,927567426
2207,Combined Action,fallback,Hand Cannon,Arc,0,0,0,0,1,Perfect Float,Air Assault,1,,,Air Assault+Perfect Float,1331824604
2208,Chronophage,fallback,Trace Rifle,Void,0,0,0,1,1,Elemental Capacitor,High Ground,1,,,Elemental Capacitor+High Ground,1886840007
2209,Chattering Bone,fallback,Pulse Rifle,Kinetic,0,0,0,1,0,Stopping Power,Harmony,1,,,Harmony+Stopping Power,501329015
2210,Cantata-57,fallback,Hand Cannon,Arc,0,0,0,0,1,Compulsive Reloader,Timed Payload,1,,,Compulsive Reloader+Timed Payload,372697604
2211,Blood Feud,fallback,Submachine Gun,Stasis,0,0,0,1,0,Encore,Well-Rounded,1,,,Encore+Well-Rounded,1509167284
2212,Bitter/Sweet,fallback,Grenade Launcher,Arc,0,0,0,0,1,Loose Change,Explosive Light,1,,,Explosive Light+Loose Change,2599338625
2213,Bequest,fallback,Sword,Arc,0,0,0,1,0,Killing Wind,Flash Counter,1,,,Flash Counter+Killing Wind,3366545721
2214,Battle Scar,fallback,Pulse Rifle,Kinetic,0,0,0,0,1,Keep Away,Multikill Clip,1,,,Keep Away+Multikill Clip,2099894368
2215,Arsenic Bite-4b,fallback,Combat Bow,Arc,0,0,0,0,1,Quickdraw,Sneak Bow,1,,,Quickdraw+Sneak Bow,720351795
2216,Apex Predator,fallback,Rocket Launcher,Solar,0,0,0,1,0,Threat Detector,Explosive Light,1,,,Explosive Light+Threat Detector,1851777734
2217,Ancient Gospel,fallback,Hand Cannon,Void,0,0,0,1,0,Rampage,Demoralize,1,,,Demoralize+Rampage,963574173
2218,Age-Old Bond,fallback,Auto Rifle,Void,0,0,0,1,0,Meganeura,Rampage,1,,,Meganeura+Rampage,424291879
2219,Adverse Possession IX,fallback,Scout Rifle,Arc,0,0,0,0,1,Overflow,Keep Away,1,,,Keep Away+Overflow,1890332078
2220,Adhortative,fallback,Pulse Rifle,Solar,0,0,0,1,0,Air Assault,Moving Target,1,,,Air Assault+Moving Target,2993554824
2221,Accrued Redemption,fallback,Combat Bow,Kinetic,0,0,0,1,0,Tunnel Vision,Lone Wolf,1,,,Lone Wolf+Tunnel Vision,3621336854
