copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
1205,Anamnesis (Adept),preferred,Combat Bow,Void,0,1,0,0,1,"Archer's Tempo, Dragonfly, Hip-Fire Grip","Adagio, Explosive Head, Impulse Amplifier",3,,,Adagio+Dragonfly | Dragonfly+Impulse Amplifier | Explosive Head+Hip-Fire Grip,3949253499
1206,Acosmic,preferred,Grenade Launcher,Void,1,0,0,0,1,"Enlightened Action, Impulse Amplifier, Slickdraw","Destabilizing Rounds, Explosive Light",3,,,Destabilizing Rounds+Impulse Amplifier | Destabilizing Rounds+Slickdraw | Enlightened Action+Explosive Light,1106017703
1207,Ecliptic Distaff,preferred,Glaive,Void,1,0,1,0,1,"Grave Robber, Replenishing Aegis, Repulsor Brace","Chaos Reshaped, Unstoppable Force, Withering Gaze",3,,,Chaos Reshaped+Repulsor Brace | Grave Robber+Unstoppable Force | Replenishing Aegis+Withering Gaze,1942143745
1208,Acasia's Dejection (Adept),preferred,Trace Rifle,Solar,0,1,0,1,0,"Burning Ambition, Hip-Fire Grip, Perpetual Motion","Chaos Reshaped, Detonator Beam, Frenzy",3,,,Burning Ambition+Frenzy | Chaos Reshaped+Perpetual Motion | Detonator Beam+Perpetual Motion,3493494807
1209,A Distant Pull,preferred,Sniper Rifle,Stasis,1,0,0,1,1,"Ambitious Assassin, Ensemble, Triple Tap","Collective Action, Explosive Payload, Focused Fury",3,,,Ambitious Assassin+Focused Fury | Collective Action+Triple Tap | Ensemble+Explosive Payload,1769847435
1210,Yesteryear,preferred,Pulse Rifle,Void,1,0,1,0,1,"Compulsive Reloader, Heating Up, Well-Rounded","Eye of the Storm, Repulsor Brace, Under-Over",3,,,Compulsive Reloader+Eye of the Storm | Heating Up+Repulsor Brace | Heating Up+Under-Over,4028000428
1211,Sightline Survey,preferred,Hand Cannon,Arc,1,0,0,1,1,"Enlightened Action, Strategist, To the Pain","Encore, Kill Clip, Voltshot",3,,,Encore+To the Pain | Enlightened Action+Voltshot | Kill Clip+Strategist,2350330520
1212,Crisis Inverted,preferred,Hand Cannon,Arc,0,0,1,0,1,"Ensemble, Moving Target, Tunnel Vision","Adaptive Munitions, Adrenaline Junkie, One for All",3,,,Adaptive Munitions+Moving Target | Adaptive Munitions+Tunnel Vision | Ensemble+One for All,2888266564
1213,Eleatic Principle,preferred,Machine Gun,Arc,1,0,0,1,1,"Eddy Current, Heating Up, Zen Moment","Empty Traits Socket, Harmony, Tap the Trigger",3,,,Eddy Current+Tap the Trigger | Empty Traits Socket+Heating Up | Harmony+Zen Moment,105306149
1214,Autumn Wind,preferred,Pulse Rifle,Kinetic,1,0,1,0,1,"Envious Assassin, Shot Swap, Slideways","Adrenaline Junkie, Headseeker, Moving Target",3,,,Adrenaline Junkie+Slideways | Headseeker+Shot Swap | Moving Target+Slideways,3110377595
1215,Watchful Eye,preferred,Machine Gun,Arc,1,0,0,0,1,"Eddy Current, Field Prep, Mulligan","Elemental Honing, Rolling Storm, Surrounded",2,,,Mulligan+Rolling Storm | Mulligan+Surrounded,3058845782
1216,Triple Laureate,preferred,Hand Cannon,Stasis,1,0,0,0,1,"Crystalline Corpsebloom, Rangefinder","One-Two Punch, Trench Barrel",2,,,Crystalline Corpsebloom+Trench Barrel | One-Two Punch+Rangefinder,2908653246
1217,The Title,preferred,Submachine Gun,Void,1,0,0,0,1,"Perpetual Motion, Recycled Energy","Surrounded, Under Pressure",2,,,Perpetual Motion+Under Pressure | Recycled Energy+Surrounded,4106258882
1218,The Ringing Nail,preferred,Auto Rifle,Solar,1,0,1,0,1,Incandescent,"Rampage, Sword Logic",2,,,Incandescent+Rampage | Incandescent+Sword Logic,4206550094
1219,The Forward Path,preferred,Auto Rifle,Kinetic,1,0,0,0,1,"Hip-Fire Grip, Pulse Monitor","Iron Gaze, Iron Grip",2,,,Hip-Fire Grip+Iron Grip | Iron Gaze+Pulse Monitor,1690783811
1220,The Beacon,preferred,Fusion Rifle,Solar,1,0,0,0,1,"Collective Pugilism, Lead from Gold, Overflow","Bait and Switch, Burning Ambition, Controlled Burst",2,,,Bait and Switch+Collective Pugilism | Burning Ambition+Overflow,2161618499
1221,Solemn Remembrance,preferred,Hand Cannon,Stasis,1,0,1,0,1,"Headstone, Slideshot","Precision Instrument, Rimestealer",2,,,Headstone+Precision Instrument | Rimestealer+Slideshot,4116518582
1222,Rake Angle,preferred,Glaive,Stasis,1,0,1,0,1,"Replenishing Aegis, Rimestealer","Swashbuckler, Unstoppable Force",2,,,Replenishing Aegis+Swashbuckler | Rimestealer+Unstoppable Force,2298039571
1223,Qua Vinctus IV,preferred,Machine Gun,Strand,1,0,1,0,1,"Built to Blast, Transcendent Moment","Meganeura, Strategist",2,,,Built to Blast+Strategist | Meganeura+Transcendent Moment,4176551594
1224,Pardon Our Dust,preferred,Grenade Launcher,Kinetic,1,0,0,1,1,"Pulse Monitor, Steady Hands","Danger Zone, Pugilist",2,,,Danger Zone+Steady Hands | Pugilist+Pulse Monitor,3849810018
1225,Nightshade,preferred,Pulse Rifle,Strand,1,0,1,0,1,"Lead From Light, Lucky Shot","Headseeker, Kill Clip",2,,,Headseeker+Lucky Shot | Kill Clip+Lead From Light,1559068369
1226,Nasreddin,preferred,Sword,Arc,1,0,0,0,1,"Relentless Strikes, Tireless Blade",Rolling Storm,2,,,Relentless Strikes+Rolling Storm | Rolling Storm+Tireless Blade,1979417829
1227,Mindbender's Ambition,preferred,Shotgun,Solar,1,0,1,0,1,"Lead from Gold, Threat Detector","Steady Hands, Well-Rounded",2,,,Lead from Gold+Well-Rounded | Steady Hands+Threat Detector,1094005544
1228,Last Rite,preferred,Scout Rifle,Kinetic,1,0,1,0,1,"Hip-Fire Grip, Reconstruction",Adhesive Ordnance,2,,,Adhesive Ordnance+Hip-Fire Grip | Adhesive Ordnance+Reconstruction,3708636616
1229,Felwinter's Lie,preferred,Shotgun,Solar,1,0,0,0,1,"Cascade Point, Threat Detector","Iron Reach, Opening Shot",2,,,Cascade Point+Opening Shot | Iron Reach+Threat Detector,218787950
1230,False Idols,preferred,Sword,Solar,1,0,0,1,1,"Attrition Orbs, Flash Counter, Incandescent","Bait and Switch, Burning Ambition, Counterattack",2,,,Attrition Orbs+Counterattack | Burning Ambition+Flash Counter,4207120603
1231,Crowning Duologue,preferred,Rocket Launcher,Strand,1,0,0,0,1,"Grave Robber, Impulse Amplifier","Envious Assassin, Reverberation",2,,,Envious Assassin+Impulse Amplifier | Grave Robber+Reverberation,4106757302
1232,Burden of Guilt,preferred,Fusion Rifle,Stasis,1,0,0,0,1,"Ambitious Assassin, Envious Arsenal, Eye of the Storm","Closing Time, Controlled Burst, High-Impact Reserves",2,,,Ambitious Assassin+Controlled Burst | Eye of the Storm+High-Impact Reserves,976459525
1233,Afterlight (Adept),preferred,Fusion Rifle,Void,0,1,0,0,1,"Ambitious Assassin, Discord, Grave Robber","Cornered, Reservoir Burst, Successful Warm-Up",2,,,Ambitious Assassin+Cornered | Grave Robber+Successful Warm-Up,3953163559
1234,Action Item,preferred,Trace Rifle,Stasis,1,0,0,0,1,"Deconstruct, High-Impact Reserves, Rewind Rounds","Binary Orbit, Crystalline Corpsebloom, Detonator Beam",2,,,Binary Orbit+High-Impact Reserves | Crystalline Corpsebloom+Rewind Rounds,527989828
1235,Willful Hamartia,preferred,Linear Fusion Rifle,Arc,1,0,0,0,1,"Lone Wolf, Successful Warm-Up","Headseeker, Offhand Strike",2,,,Headseeker+Successful Warm-Up | Lone Wolf+Offhand Strike,1952295804
1236,Reckless Endangerment,preferred,Shotgun,Kinetic,1,0,1,0,1,"Bewildering Burst, Dual Loader, Steady Hands","All-Star, Binary Orbit, Trench Barrel",3,,,All-Star+Steady Hands | Bewildering Burst+Trench Barrel | Binary Orbit+Dual Loader,3085559077
1237,The Palindrome,preferred,Hand Cannon,Arc,1,0,1,0,1,"Collective Demolition, Supercharged Magazine","Opening Shot, Snapshot Sights",2,,,Collective Demolition+Snapshot Sights | Opening Shot+Supercharged Magazine,3303271523
1238,The Mountaintop,preferred,Grenade Launcher,Kinetic,1,0,0,0,1,"Impulse Amplifier, Overflow","Rampage, Recombination",2,,,Impulse Amplifier+Rampage | Overflow+Recombination,4043921923
1239,Shayura's Wrath,preferred,Submachine Gun,Void,1,0,0,0,1,"Dynamic Sway Reduction, Heating Up, Hip-Fire Grip","Celerity, Golden Tricorn, Harmony",2,,,Celerity+Heating Up | Harmony+Hip-Fire Grip,3682803680
1240,Qua Nilus II,preferred,Submachine Gun,Strand,1,0,1,0,1,"Proximity Power, Slice","Harmony, Hatchling",2,,,Harmony+Slice | Hatchling+Proximity Power,190747610
1241,Rufus's Fury (Adept),preferred,Auto Rifle,Strand,0,1,0,1,0,"Pugilist, Reconstruction, Thresh","Aggregate Charge, Frenzy, Hatchling",3,,,Aggregate Charge+Pugilist | Frenzy+Thresh | Hatchling+Thresh,342514437
1242,Prolonged Engagement,preferred,Submachine Gun,Stasis,1,0,1,0,1,"Air Assault, Eye of the Storm, Fourth Time's the Charm","Gutshot Straight, One for All, Pugilist",2,,,Eye of the Storm+One for All | Fourth Time's the Charm+Pugilist,2349907931
1243,Positive Outlook,preferred,Auto Rifle,Void,1,0,1,0,1,"Invisible Hand, Shot Swap, Tap the Trigger","Cascade Point, Dragonfly, Repulsor Brace",2,,,Dragonfly+Tap the Trigger | Repulsor Brace+Shot Swap,491078457
1244,Patron of Lost Causes,preferred,Scout Rifle,Kinetic,1,0,0,0,1,"Grave Robber, Rapid Hit","Elemental Capacitor, Under Pressure",2,,,Elemental Capacitor+Grave Robber | Rapid Hit+Under Pressure,2723241847
1245,Crowd Pleaser,preferred,Grenade Launcher,Void,0,0,1,0,1,"Clown Cartridge, Killing Wind, Pulse Monitor","Chain Reaction, Quickdraw, Rampage",3,,,Chain Reaction+Killing Wind | Clown Cartridge+Rampage | Pulse Monitor+Quickdraw,3565520715
1246,No Feelings,preferred,Scout Rifle,Arc,1,0,1,0,1,"Collective Demolition, Outlaw, Rapid Hit","Box Breathing, Gear Shift, Rampage",2,,,Collective Demolition+Rampage | Gear Shift+Rapid Hit,2979764077
1247,Kept Confidence,preferred,Hand Cannon,Strand,1,0,0,1,1,"Air Assault, Quickdraw","Empty Traits Socket, Thresh",2,,,Air Assault+Thresh | Empty Traits Socket+Quickdraw,1875512595
1248,Indebted Kindness,preferred,Sidearm,Arc,1,0,0,0,1,"Deconstruct, Impulse Amplifier","Gear Shift, Voltshot",2,,,Deconstruct+Voltshot | Gear Shift+Impulse Amplifier,2554513694
1249,Hullabaloo,preferred,Grenade Launcher,Arc,1,0,0,0,1,"Field Prep, Voltshot","Adrenaline Junkie, One for All",2,,,Adrenaline Junkie+Field Prep | One for All+Voltshot,2666273249
1250,Hammerhead,preferred,Machine Gun,Void,1,0,1,0,1,"Destabilizing Rounds, Rampage",Surrounded,2,,,Destabilizing Rounds+Surrounded | Rampage+Surrounded,1896309757
1251,Stryker's Sure-Hand,preferred,Sword,Void,1,0,1,0,1,"Duelist's Trance, Repulsor Brace, Sharp Harvest","Destabilizing Rounds, Flash Counter, Impromptu Ammunition",2,,,Destabilizing Rounds+Sharp Harvest | Duelist's Trance+Impromptu Ammunition,2490460292
1252,Folded Root,preferred,Rocket Launcher,Void,1,0,0,0,1,"Danger Zone, Reverberation","Lasting Impression, Multikill Clip",2,,,Danger Zone+Multikill Clip | Lasting Impression+Reverberation,3184457500
1253,Bottom Dollar,preferred,Hand Cannon,Void,1,0,1,0,1,"Fourth Time's the Charm, Hip-Fire Grip, Outlaw","Demolitionist, Disruption Break, Unrelenting",2,,,Demolitionist+Fourth Time's the Charm | Disruption Break+Outlaw,2953199259
1254,Boomslang-4fr,preferred,Linear Fusion Rifle,Arc,1,0,1,0,1,"Field Prep, Rapid Hit, Rolling Storm","Binary Orbit, Jolting Feedback, Precision Instrument",2,,,Binary Orbit+Rolling Storm | Field Prep+Precision Instrument,3926153598
1255,Aureus Neutralizer,preferred,Hand Cannon,Kinetic,1,0,0,0,1,"Threat Remover, Vorpal Weapon","Desperate Measures, Trench Barrel",2,,,Desperate Measures+Threat Remover | Trench Barrel+Vorpal Weapon,3981920134
1256,Abyss Defiant (Adept),preferred,Auto Rifle,Solar,0,1,0,1,0,"Burning Ambition, Outlaw, Reconstruction","Collective Action, Collective Pugilism, Sword Logic",2,,,Burning Ambition+Sword Logic | Outlaw+Sword Logic,3782662983
1257,A Good Shout,preferred,Combat Bow,Void,1,0,1,0,1,"No Distractions, Withering Gaze","Box Breathing, Demoralize",2,,,Box Breathing+Withering Gaze | Demoralize+No Distractions,3615748501
1258,Word of Crota (Adept),preferred,Hand Cannon,Void,0,1,0,1,0,"Rangefinder, Rapid Hit, Repulsor Brace","Focused Fury, Magnificent Howl, Master of Arms",2,,,Focused Fury+Repulsor Brace | Master of Arms+Rapid Hit,3926103986
1259,Tarnished Mettle,preferred,Scout Rifle,Arc,1,0,0,1,1,"Killing Wind, Rapid Hit","Empty Traits Socket, Voltshot",2,,,Empty Traits Socket+Rapid Hit | Killing Wind+Voltshot,2218569744
1260,Taraxippos,preferred,Scout Rifle,Strand,1,0,0,0,1,"Closing Time, Keep Away","Kill Clip, Tear",2,,,Closing Time+Kill Clip | Keep Away+Tear,4148460558
1261,Point of the Stag,preferred,Combat Bow,Arc,1,0,0,0,1,"Archer's Tempo, Elemental Capacitor, No Distractions","Golden Tricorn, Golden Tricorn Enhanced, Precision Instrument",2,,,Elemental Capacitor+Precision Instrument | Golden Tricorn Enhanced+No Distractions,888872889
1262,Peculiar Charm,preferred,Submachine Gun,Kinetic,1,0,1,0,1,"Attrition Orbs, Impromptu Ammunition, Rangefinder","All-Star, Desperado, Firefly",2,,,All-Star+Impromptu Ammunition | Firefly+Rangefinder,3620277039
1263,Bygones,preferred,Pulse Rifle,Kinetic,1,0,1,0,1,"Attrition Orbs, Shoot to Loot, To the Pain","Desperado, Headseeker, Osmosis",3,,,Attrition Orbs+Headseeker | Desperado+Shoot to Loot | Osmosis+To the Pain,2199554524
1264,Last Foray,preferred,Sniper Rifle,Solar,1,0,0,0,1,"Quickdraw, Rewind Rounds","Bait and Switch, Incandescent",2,,,Bait and Switch+Quickdraw | Incandescent+Rewind Rounds,4118936670
1265,Empty Vessel,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Genesis, Pulse Monitor","One for All, Vorpal Weapon",2,,,Genesis+Vorpal Weapon | One for All+Pulse Monitor,198068259
1266,Borrowed Time,preferred,Submachine Gun,Solar,0,0,1,0,1,"Dynamic Sway Reduction, Grave Robber, Heating Up","Adrenaline Junkie, Frenzy, Snapshot Sights",2,,,Dynamic Sway Reduction+Snapshot Sights | Frenzy+Grave Robber,875848769
1267,Yeartide Apex,preferred,Submachine Gun,Solar,1,0,0,0,1,Transcendent Moment,Target Lock,1,,,Target Lock+Transcendent Moment,3293207827
1268,Trendsetter,preferred,Auto Rifle,Arc,1,0,0,0,1,Ambitious Assassin,Zen Moment,1,,,Ambitious Assassin+Zen Moment,2863808104
1269,Theodolite,preferred,Grenade Launcher,Arc,1,0,1,0,1,Transcendent Moment,Rolling Storm,1,,,Rolling Storm+Transcendent Moment,4146673635
1270,The Summoner,preferred,Auto Rifle,Solar,1,0,0,0,1,Elemental Capacitor,Incandescent,1,,,Elemental Capacitor+Incandescent,1820994983
1271,The Messenger,preferred,Pulse Rifle,Kinetic,1,0,0,0,1,Outlaw,Keep Away,1,,,Keep Away+Outlaw,3796795102
1272,Submersion,preferred,Combat Bow,Stasis,1,0,0,0,1,Bolt Scavenger,Chill Clip,1,,,Bolt Scavenger+Chill Clip,3524386983
1273,Steelfeather Repeater,preferred,Auto Rifle,Kinetic,1,0,0,0,1,Proximity Power,All-Star,1,,,All-Star+Proximity Power,771811870
1274,Salvager's Salvo,preferred,Grenade Launcher,Arc,1,0,1,0,1,Trickle Charge,Vorpal Weapon,1,,,Trickle Charge+Vorpal Weapon,2461640837
1275,Ribbontail,preferred,Trace Rifle,Strand,1,0,0,0,1,Proximity Power,Killing Tally,1,,,Killing Tally+Proximity Power,407150808
1276,Returned Memory,preferred,Sidearm,Solar,1,0,1,0,1,Blast Distributor,Redirection,1,,,Blast Distributor+Redirection,4049127142
1277,Reed's Regret,preferred,Linear Fusion Rifle,Stasis,1,0,0,0,1,Triple Tap,Successful Warm-Up,1,,,Successful Warm-Up+Triple Tap,3267997292
1278,Precipial,preferred,Shotgun,Void,1,0,0,0,1,Repulsor Brace,Discord,1,,,Discord+Repulsor Brace,367772693
1279,Permafrost,preferred,Grenade Launcher,Stasis,1,0,0,0,1,Rimestealer,Wellspring,1,,,Rimestealer+Wellspring,2922964484
1280,Palmyra-B,preferred,Rocket Launcher,Stasis,1,0,0,1,1,Unrelenting,Lasting Impression,1,,,Lasting Impression+Unrelenting,3489657138
1281,Nox Sidereal IV,preferred,Fusion Rifle,Stasis,1,0,1,0,1,Stats for All,Reservoir Burst,1,,,Reservoir Burst+Stats for All,2875763009
1282,No Reprieve,preferred,Shotgun,Stasis,1,0,0,1,1,Triple Tap,Swashbuckler,1,,,Swashbuckler+Triple Tap,2531963421
1283,Mechabre,preferred,Sniper Rifle,Arc,1,0,0,0,1,Auto-Loading Holster,Voltshot,1,,,Auto-Loading Holster+Voltshot,3871226707
1284,Malediction,preferred,Hand Cannon,Kinetic,1,0,1,0,1,To the Pain,Redirection,1,,,Redirection+To the Pain,979721268
1285,MIDA Mini-Tool,preferred,Submachine Gun,Solar,1,0,0,0,1,Perpetual Motion,Collective Pugilism,1,,,Collective Pugilism+Perpetual Motion,3946054154
1286,Jurisprudent,preferred,Scout Rifle,Stasis,1,0,0,0,1,Tunnel Vision,No Distractions,1,,,No Distractions+Tunnel Vision,4090134063
1287,Frontier's Cry,preferred,Hand Cannon,Solar,1,0,0,0,1,Steady Hands,Iron Grip,1,,,Iron Grip+Steady Hands,3203303472
1288,Forced Memorializer,preferred,Scout Rifle,Kinetic,1,0,1,0,1,Shoot to Loot,Ancillary Ordinance,1,,,Ancillary Ordinance+Shoot to Loot,1197073834
1289,Eye of Sol,preferred,Sniper Rifle,Kinetic,1,0,0,0,1,No Distractions,Deconstruct,1,,,Deconstruct+No Distractions,1401300690
1290,Different Times,preferred,Pulse Rifle,Strand,1,0,0,1,1,Stats for All,Headseeker,1,,,Headseeker+Stats for All,3016891299
1291,Belisarius-D,preferred,Pulse Rifle,Strand,1,0,1,0,1,Tear,Headseeker,1,,,Headseeker+Tear,747743637
1292,Archon's Thunder,preferred,Machine Gun,Stasis,1,0,0,0,1,High-Impact Reserves,Onslaught,1,,,High-Impact Reserves+Onslaught,2896109856
1293,Abyssal Edge,preferred,Sword,Strand,1,0,0,0,1,Energy Transfer,Hatchling,1,,,Energy Transfer+Hatchling,4221591387
1294,Tinasha's Mastery,preferred,Sidearm,Stasis,1,0,0,0,1,Deconstruct,One for All,1,,,Deconstruct+One for All,480368036
1295,Taipan-4fr,preferred,Linear Fusion Rifle,Void,1,0,0,1,1,Ensemble,Snapshot Sights,1,,,Ensemble+Snapshot Sights,1911060537
1296,Something New,preferred,Hand Cannon,Stasis,1,0,0,0,1,Triple Tap,Golden Tricorn Enhanced,1,,,Golden Tricorn Enhanced+Triple Tap,3240434620
1297,Servant Leader,preferred,Scout Rifle,Kinetic,0,0,1,0,1,"Heating Up, Hip-Fire Grip, No Distractions","Adrenaline Junkie, One for All, Thresh",1,,,Adrenaline Junkie+No Distractions,1107446438
1298,Round Robin,preferred,Hand Cannon,Strand,1,0,0,1,1,"Empty Traits Socket, Envious Assassin, Tear","Adagio, Empty Traits Socket, Golden Tricorn Enhanced",1,,,Adagio+Empty Traits Socket,2034215657
1299,Null Composure,preferred,Fusion Rifle,Void,1,0,1,0,1,Successful Warm-Up,High-Impact Reserves,1,,,High-Impact Reserves+Successful Warm-Up,3613444087
1300,Micromort,preferred,Rocket Launcher,Arc,1,0,0,0,1,Impulse Amplifier,Paracausal Affinity,1,,,Impulse Amplifier+Paracausal Affinity,602331467
1301,Luna's Howl,preferred,Hand Cannon,Solar,1,0,0,0,1,Subsistence,Magnificent Howl,1,,,Magnificent Howl+Subsistence,3757612024
1302,Giver's Blessing,preferred,Auto Rifle,Kinetic,1,0,0,0,1,Shoot to Loot,Zen Moment,1,,,Shoot to Loot+Zen Moment,970034755
1303,Faustus Decline,preferred,Sidearm,Stasis,1,0,0,0,1,Rangefinder,Sword Logic,1,,,Rangefinder+Sword Logic,1663482635
1304,Cataphract GL3,preferred,Grenade Launcher,Strand,1,0,0,0,1,Auto-Loading Holster,Impromptu Ammunition,1,,,Auto-Loading Holster+Impromptu Ammunition,3805679279
1305,Aurora Dawn,preferred,Sword,Stasis,1,0,1,0,1,Unrelenting,Binary Orbit,1,,,Binary Orbit+Unrelenting,2111625436
1306,Aisha's Care,preferred,Pulse Rifle,Strand,1,0,0,0,1,Zen Moment,Collective Action,1,,,Collective Action+Zen Moment,3969379530
1307,Agape,preferred,Hand Cannon,Solar,1,0,0,0,1,Pugilist,Master of Arms,1,,,Master of Arms+Pugilist,4124362340
1308,Volta Bracket,preferred,Sniper Rifle,Strand,1,0,0,1,1,"Empty Traits Socket, Keep Away, Perfect Float","Mega Kill Clip, Rewind Rounds, Under Pressure",6,,,Empty Traits Socket+Mega Kill Clip | Empty Traits Socket+Under Pressure | Keep Away+Rewind Rounds | Keep Away+Under Pressure | Mega Kill Clip+Perfect Float | Perfect Float+Under Pressure,3920310144
1309,Embraced Identity,preferred,Sniper Rifle,Void,1,0,0,1,1,"Permeability, Reconstruction, Vorpal Weapon","Aggregate Charge, Elemental Honing, Redirection",5,,,Aggregate Charge+Permeability | Elemental Honing+Permeability | Elemental Honing+Vorpal Weapon | Reconstruction+Redirection | Redirection+Vorpal Weapon,2821677368
1310,Double-Edged Answer,preferred,Sword,Void,0,0,1,0,1,"Pugilist, Repulsor Brace, Thresh","Assassin's Blade, Counterattack, Valiant Charge",5,,,Assassin's Blade+Pugilist | Assassin's Blade+Repulsor Brace | Counterattack+Thresh | Pugilist+Valiant Charge | Repulsor Brace+Valiant Charge,105164264
